id,customer_id,merchant_id,status,created_at,updated_at
2083,410,35,shipped,2012-03-13 02:55:49 UTC,2012-03-13 02:55:49 UTC
2084,410,22,shipped,2012-03-09 15:55:49 UTC,2012-03-09 15:55:49 UTC
2085,410,50,shipped,2012-03-11 23:55:49 UTC,2012-03-11 23:55:49 UTC
2086,412,5,shipped,2012-03-17 06:55:49 UTC,2012-03-17 06:55:49 UTC
2087,413,18,shipped,2012-03-12 10:55:49 UTC,2012-03-12 10:55:49 UTC
2088,413,1,shipped,2012-03-14 00:55:49 UTC,2012-03-14 00:55:49 UTC
2089,413,65,shipped,2012-03-21 05:55:49 UTC,2012-03-21 05:55:49 UTC
2090,413,53,shipped,2012-03-16 11:55:49 UTC,2012-03-16 11:55:49 UTC
2091,413,99,shipped,2012-03-11 22:55:49 UTC,2012-03-11 22:55:49 UTC
2092,414,26,shipped,2012-03-18 19:55:49 UTC,2012-03-18 19:55:49 UTC
2093,414,71,shipped,2012-03-26 06:55:50 UTC,2012-03-26 06:55:50 UTC
2094,414,15,shipped,2012-03-19 22:55:50 UTC,2012-03-19 22:55:50 UTC
2095,415,77,shipped,2012-03-20 14:55:50 UTC,2012-03-20 14:55:50 UTC
2096,415,20,shipped,2012-03-16 00:55:50 UTC,2012-03-16 00:55:50 UTC
2097,415,6,shipped,2012-03-25 12:55:50 UTC,2012-03-25 12:55:50 UTC
2098,415,15,shipped,2012-03-20 12:55:50 UTC,2012-03-20 12:55:50 UTC
2099,415,32,shipped,2012-03-21 18:55:50 UTC,2012-03-21 18:55:50 UTC
2100,415,63,shipped,2012-03-19 01:55:50 UTC,2012-03-19 01:55:50 UTC
2101,415,80,shipped,2012-03-06 16:55:50 UTC,2012-03-06 16:55:50 UTC
2102,415,38,shipped,2012-03-08 13:55:50 UTC,2012-03-08 13:55:50 UTC
2103,415,50,shipped,2012-03-17 14:55:50 UTC,2012-03-17 14:55:50 UTC
2104,415,42,shipped,2012-03-23 00:55:50 UTC,2012-03-23 00:55:50 UTC
2105,416,65,shipped,2012-03-06 22:55:50 UTC,2012-03-06 22:55:50 UTC
2106,416,77,shipped,2012-03-21 20:55:50 UTC,2012-03-21 20:55:50 UTC
2107,416,26,shipped,2012-03-24 22:55:50 UTC,2012-03-24 22:55:50 UTC
2108,416,39,shipped,2012-03-07 02:55:50 UTC,2012-03-07 02:55:50 UTC
2109,416,18,shipped,2012-03-25 08:55:50 UTC,2012-03-25 08:55:50 UTC
2110,417,2,shipped,2012-03-08 18:55:50 UTC,2012-03-08 18:55:50 UTC
2111,417,75,shipped,2012-03-12 12:55:50 UTC,2012-03-12 12:55:50 UTC
2112,417,87,shipped,2012-03-19 02:55:50 UTC,2012-03-19 02:55:50 UTC
2113,417,17,shipped,2012-03-15 07:55:50 UTC,2012-03-15 07:55:50 UTC
2114,417,30,shipped,2012-03-08 19:55:50 UTC,2012-03-08 19:55:50 UTC
2115,418,29,shipped,2012-03-23 03:55:51 UTC,2012-03-23 03:55:51 UTC
2116,418,34,shipped,2012-03-25 18:55:51 UTC,2012-03-25 18:55:51 UTC
2117,418,35,shipped,2012-03-17 00:55:51 UTC,2012-03-17 00:55:51 UTC
2118,418,25,shipped,2012-03-15 16:55:51 UTC,2012-03-15 16:55:51 UTC
2119,419,50,shipped,2012-03-27 05:55:51 UTC,2012-03-27 05:55:51 UTC
2120,419,57,shipped,2012-03-18 03:55:51 UTC,2012-03-18 03:55:51 UTC
2121,419,72,shipped,2012-03-16 01:55:51 UTC,2012-03-16 01:55:51 UTC
2122,419,19,shipped,2012-03-23 10:55:51 UTC,2012-03-23 10:55:51 UTC
2123,419,6,shipped,2012-03-26 12:55:51 UTC,2012-03-26 12:55:51 UTC
2124,420,6,shipped,2012-03-10 12:55:51 UTC,2012-03-10 12:55:51 UTC
2125,420,47,shipped,2012-03-10 01:55:51 UTC,2012-03-10 01:55:51 UTC
2126,420,55,shipped,2012-03-08 01:55:51 UTC,2012-03-08 01:55:51 UTC
2127,420,100,shipped,2012-03-23 04:55:51 UTC,2012-03-23 04:55:51 UTC
2128,420,57,shipped,2012-03-12 17:55:51 UTC,2012-03-12 17:55:51 UTC
2129,420,56,shipped,2012-03-11 19:55:51 UTC,2012-03-11 19:55:51 UTC
2130,420,69,shipped,2012-03-24 15:55:51 UTC,2012-03-24 15:55:51 UTC
2131,420,12,shipped,2012-03-13 06:55:51 UTC,2012-03-13 06:55:51 UTC
2132,421,22,shipped,2012-03-23 10:55:51 UTC,2012-03-23 10:55:51 UTC
2133,421,59,shipped,2012-03-13 03:55:51 UTC,2012-03-13 03:55:51 UTC
2134,421,84,shipped,2012-03-22 00:55:51 UTC,2012-03-22 00:55:51 UTC
2135,421,81,shipped,2012-03-25 13:55:51 UTC,2012-03-25 13:55:51 UTC
2136,421,100,shipped,2012-03-21 03:55:52 UTC,2012-03-21 03:55:52 UTC
2137,421,32,shipped,2012-03-25 14:55:52 UTC,2012-03-25 14:55:52 UTC
2138,421,21,shipped,2012-03-25 02:55:52 UTC,2012-03-25 02:55:52 UTC
2139,422,51,shipped,2012-03-17 15:55:52 UTC,2012-03-17 15:55:52 UTC
2140,422,70,shipped,2012-03-10 06:55:52 UTC,2012-03-10 06:55:52 UTC
2141,422,19,shipped,2012-03-23 01:55:52 UTC,2012-03-23 01:55:52 UTC
2142,422,31,shipped,2012-03-19 21:55:52 UTC,2012-03-19 21:55:52 UTC
2143,422,2,shipped,2012-03-16 15:55:52 UTC,2012-03-16 15:55:52 UTC
2144,423,37,shipped,2012-03-08 05:55:52 UTC,2012-03-08 05:55:52 UTC
2145,423,49,shipped,2012-03-17 05:55:52 UTC,2012-03-17 05:55:52 UTC
2146,423,1,shipped,2012-03-22 07:55:52 UTC,2012-03-22 07:55:52 UTC
2147,423,27,shipped,2012-03-14 09:55:52 UTC,2012-03-14 09:55:52 UTC
2148,423,36,shipped,2012-03-12 23:55:52 UTC,2012-03-12 23:55:52 UTC
2149,423,43,shipped,2012-03-21 11:55:52 UTC,2012-03-21 11:55:52 UTC
2150,423,61,shipped,2012-03-08 23:55:52 UTC,2012-03-08 23:55:52 UTC
2151,423,81,shipped,2012-03-17 13:55:52 UTC,2012-03-17 13:55:52 UTC
2152,424,31,shipped,2012-03-26 11:55:52 UTC,2012-03-26 11:55:52 UTC
2153,424,50,shipped,2012-03-25 05:55:52 UTC,2012-03-25 05:55:52 UTC
2154,425,73,shipped,2012-03-25 15:55:52 UTC,2012-03-25 15:55:52 UTC
2155,425,58,shipped,2012-03-09 13:55:52 UTC,2012-03-09 13:55:52 UTC
2156,425,43,shipped,2012-03-18 05:55:53 UTC,2012-03-18 05:55:53 UTC
2157,425,95,shipped,2012-03-11 12:55:53 UTC,2012-03-11 12:55:53 UTC
2158,425,48,shipped,2012-03-17 10:55:53 UTC,2012-03-17 10:55:53 UTC
2159,425,8,shipped,2012-03-07 06:55:53 UTC,2012-03-07 06:55:53 UTC
2160,426,58,shipped,2012-03-10 22:55:53 UTC,2012-03-10 22:55:53 UTC
2161,426,78,shipped,2012-03-15 07:55:53 UTC,2012-03-15 07:55:53 UTC
2162,426,88,shipped,2012-03-13 10:55:53 UTC,2012-03-13 10:55:53 UTC
2163,426,39,shipped,2012-03-23 14:55:53 UTC,2012-03-23 14:55:53 UTC
2164,427,72,shipped,2012-03-17 17:55:53 UTC,2012-03-17 17:55:53 UTC
2165,427,41,shipped,2012-03-09 07:55:53 UTC,2012-03-09 07:55:53 UTC
2166,427,67,shipped,2012-03-17 17:55:53 UTC,2012-03-17 17:55:53 UTC
2167,428,46,shipped,2012-03-24 15:55:53 UTC,2012-03-24 15:55:53 UTC
2168,428,59,shipped,2012-03-16 14:55:53 UTC,2012-03-16 14:55:53 UTC
2169,428,76,shipped,2012-03-17 19:55:53 UTC,2012-03-17 19:55:53 UTC
2170,428,48,shipped,2012-03-16 01:55:53 UTC,2012-03-16 01:55:53 UTC
2171,428,72,shipped,2012-03-25 12:55:53 UTC,2012-03-25 12:55:53 UTC
2172,428,79,shipped,2012-03-22 21:55:53 UTC,2012-03-22 21:55:53 UTC
2173,428,96,shipped,2012-03-09 16:55:53 UTC,2012-03-09 16:55:53 UTC
2174,428,21,shipped,2012-03-18 06:55:53 UTC,2012-03-18 06:55:53 UTC
2175,428,59,shipped,2012-03-13 12:55:54 UTC,2012-03-13 12:55:54 UTC
2176,429,92,shipped,2012-03-09 20:55:54 UTC,2012-03-09 20:55:54 UTC
2177,429,100,shipped,2012-03-13 03:55:54 UTC,2012-03-13 03:55:54 UTC
2178,430,33,shipped,2012-03-07 07:55:54 UTC,2012-03-07 07:55:54 UTC
2179,431,35,shipped,2012-03-11 08:55:54 UTC,2012-03-11 08:55:54 UTC
2180,432,58,shipped,2012-03-08 17:55:54 UTC,2012-03-08 17:55:54 UTC
2181,432,77,shipped,2012-03-27 05:55:54 UTC,2012-03-27 05:55:54 UTC
2182,432,75,shipped,2012-03-26 08:55:54 UTC,2012-03-26 08:55:54 UTC
2183,432,20,shipped,2012-03-12 14:55:54 UTC,2012-03-12 14:55:54 UTC
2184,432,65,shipped,2012-03-18 07:55:54 UTC,2012-03-18 07:55:54 UTC
2185,432,68,shipped,2012-03-25 09:55:54 UTC,2012-03-25 09:55:54 UTC
2186,433,100,shipped,2012-03-15 11:55:54 UTC,2012-03-15 11:55:54 UTC
2187,434,43,shipped,2012-03-06 23:55:54 UTC,2012-03-06 23:55:54 UTC
2188,434,49,shipped,2012-03-07 15:55:54 UTC,2012-03-07 15:55:54 UTC
2189,435,10,shipped,2012-03-14 17:55:54 UTC,2012-03-14 17:55:54 UTC
2190,435,94,shipped,2012-03-11 23:55:55 UTC,2012-03-11 23:55:55 UTC
2191,435,22,shipped,2012-03-18 17:55:55 UTC,2012-03-18 17:55:55 UTC
2192,435,53,shipped,2012-03-17 08:55:55 UTC,2012-03-17 08:55:55 UTC
2193,435,45,shipped,2012-03-08 11:55:55 UTC,2012-03-08 11:55:55 UTC
2194,435,95,shipped,2012-03-20 20:55:55 UTC,2012-03-20 20:55:55 UTC
2195,435,2,shipped,2012-03-23 19:55:55 UTC,2012-03-23 19:55:55 UTC
2196,435,51,shipped,2012-03-14 06:55:55 UTC,2012-03-14 06:55:55 UTC
2197,435,64,shipped,2012-03-13 08:55:55 UTC,2012-03-13 08:55:55 UTC
2198,436,51,shipped,2012-03-20 05:55:55 UTC,2012-03-20 05:55:55 UTC
2199,436,99,shipped,2012-03-25 21:55:55 UTC,2012-03-25 21:55:55 UTC
2200,436,31,shipped,2012-03-17 11:55:55 UTC,2012-03-17 11:55:55 UTC
2201,436,47,shipped,2012-03-10 21:55:55 UTC,2012-03-10 21:55:55 UTC
2202,436,15,shipped,2012-03-18 12:55:55 UTC,2012-03-18 12:55:55 UTC
2203,436,8,shipped,2012-03-26 19:55:55 UTC,2012-03-26 19:55:55 UTC
2204,436,91,shipped,2012-03-20 22:55:55 UTC,2012-03-20 22:55:55 UTC
2205,436,32,shipped,2012-03-07 19:55:55 UTC,2012-03-07 19:55:55 UTC
2206,437,4,shipped,2012-03-25 03:55:55 UTC,2012-03-25 03:55:55 UTC
2207,437,77,shipped,2012-03-21 12:55:56 UTC,2012-03-21 12:55:56 UTC
2208,438,5,shipped,2012-03-20 10:55:56 UTC,2012-03-20 10:55:56 UTC
2209,438,85,shipped,2012-03-17 18:55:56 UTC,2012-03-17 18:55:56 UTC
2210,438,76,shipped,2012-03-14 01:55:56 UTC,2012-03-14 01:55:56 UTC
2211,439,49,shipped,2012-03-17 07:55:56 UTC,2012-03-17 07:55:56 UTC
2212,439,90,shipped,2012-03-16 11:55:56 UTC,2012-03-16 11:55:56 UTC
2213,439,87,shipped,2012-03-07 23:55:56 UTC,2012-03-07 23:55:56 UTC
2214,439,34,shipped,2012-03-17 18:55:56 UTC,2012-03-17 18:55:56 UTC
2215,440,62,shipped,2012-03-25 00:55:56 UTC,2012-03-25 00:55:56 UTC
2216,440,31,shipped,2012-03-24 07:55:56 UTC,2012-03-24 07:55:56 UTC
2217,440,8,shipped,2012-03-26 12:55:56 UTC,2012-03-26 12:55:56 UTC
2218,440,74,shipped,2012-03-20 01:55:56 UTC,2012-03-20 01:55:56 UTC
2219,440,31,shipped,2012-03-13 00:55:56 UTC,2012-03-13 00:55:56 UTC
2220,440,12,shipped,2012-03-22 13:55:56 UTC,2012-03-22 13:55:56 UTC
2221,440,16,shipped,2012-03-11 02:55:56 UTC,2012-03-11 02:55:56 UTC
2222,441,53,shipped,2012-03-22 05:55:56 UTC,2012-03-22 05:55:56 UTC
2223,442,88,shipped,2012-03-15 18:55:56 UTC,2012-03-15 18:55:56 UTC
2224,442,69,shipped,2012-03-13 02:55:56 UTC,2012-03-13 02:55:56 UTC
2225,442,3,shipped,2012-03-24 23:55:56 UTC,2012-03-24 23:55:56 UTC
2226,442,81,shipped,2012-03-11 14:55:56 UTC,2012-03-11 14:55:56 UTC
2227,442,80,shipped,2012-03-20 11:55:57 UTC,2012-03-20 11:55:57 UTC
2228,442,61,shipped,2012-03-13 13:55:57 UTC,2012-03-13 13:55:57 UTC
2229,445,86,shipped,2012-03-18 19:55:57 UTC,2012-03-18 19:55:57 UTC
2230,446,67,shipped,2012-03-12 23:55:57 UTC,2012-03-12 23:55:57 UTC
2231,446,27,shipped,2012-03-10 19:55:57 UTC,2012-03-10 19:55:57 UTC
2232,446,33,shipped,2012-03-27 09:55:57 UTC,2012-03-27 09:55:57 UTC
2233,446,29,shipped,2012-03-07 01:55:57 UTC,2012-03-07 01:55:57 UTC
2234,446,37,shipped,2012-03-20 18:55:57 UTC,2012-03-20 18:55:57 UTC
2235,446,44,shipped,2012-03-13 18:55:57 UTC,2012-03-13 18:55:57 UTC
2236,449,16,shipped,2012-03-13 06:55:57 UTC,2012-03-13 06:55:57 UTC
2237,449,24,shipped,2012-03-21 19:55:57 UTC,2012-03-21 19:55:57 UTC
2238,449,82,shipped,2012-03-25 16:55:57 UTC,2012-03-25 16:55:57 UTC
2239,449,58,shipped,2012-03-15 20:55:57 UTC,2012-03-15 20:55:57 UTC
2240,450,61,shipped,2012-03-08 15:55:57 UTC,2012-03-08 15:55:57 UTC
2241,450,57,shipped,2012-03-18 06:55:57 UTC,2012-03-18 06:55:57 UTC
2242,450,44,shipped,2012-03-14 11:55:57 UTC,2012-03-14 11:55:57 UTC
2243,450,81,shipped,2012-03-19 12:55:57 UTC,2012-03-19 12:55:57 UTC
2244,452,53,shipped,2012-03-22 07:55:57 UTC,2012-03-22 07:55:57 UTC
2245,452,19,shipped,2012-03-12 23:55:57 UTC,2012-03-12 23:55:57 UTC
2246,453,98,shipped,2012-03-14 10:55:57 UTC,2012-03-14 10:55:57 UTC
2247,454,67,shipped,2012-03-25 04:55:58 UTC,2012-03-25 04:55:58 UTC
2248,454,16,shipped,2012-03-25 12:55:58 UTC,2012-03-25 12:55:58 UTC
2249,454,3,shipped,2012-03-14 04:55:58 UTC,2012-03-14 04:55:58 UTC
2250,454,27,shipped,2012-03-27 02:55:58 UTC,2012-03-27 02:55:58 UTC
2251,454,17,shipped,2012-03-20 03:55:58 UTC,2012-03-20 03:55:58 UTC
2252,454,30,shipped,2012-03-10 01:55:58 UTC,2012-03-10 01:55:58 UTC
2253,454,93,shipped,2012-03-14 04:55:58 UTC,2012-03-14 04:55:58 UTC
2254,454,1,shipped,2012-03-24 07:55:58 UTC,2012-03-24 07:55:58 UTC
2255,455,86,shipped,2012-03-24 14:55:58 UTC,2012-03-24 14:55:58 UTC
2256,455,58,shipped,2012-03-09 21:55:58 UTC,2012-03-09 21:55:58 UTC
2257,455,46,shipped,2012-03-11 19:55:58 UTC,2012-03-11 19:55:58 UTC
2258,455,75,shipped,2012-03-07 02:55:58 UTC,2012-03-07 02:55:58 UTC
2259,455,54,shipped,2012-03-17 15:55:58 UTC,2012-03-17 15:55:58 UTC
2260,455,61,shipped,2012-03-08 06:55:58 UTC,2012-03-08 06:55:58 UTC
2261,457,82,shipped,2012-03-20 11:55:58 UTC,2012-03-20 11:55:58 UTC
2262,457,22,shipped,2012-03-19 17:55:58 UTC,2012-03-19 17:55:58 UTC
2263,457,38,shipped,2012-03-14 07:55:58 UTC,2012-03-14 07:55:58 UTC
2264,457,31,shipped,2012-03-10 01:55:58 UTC,2012-03-10 01:55:58 UTC
2265,457,96,shipped,2012-03-11 13:55:58 UTC,2012-03-11 13:55:58 UTC
2266,457,9,shipped,2012-03-09 09:55:58 UTC,2012-03-09 09:55:58 UTC
2267,457,49,shipped,2012-03-22 20:55:59 UTC,2012-03-22 20:55:59 UTC
2268,457,22,shipped,2012-03-21 11:55:59 UTC,2012-03-21 11:55:59 UTC
2269,458,80,shipped,2012-03-14 12:55:59 UTC,2012-03-14 12:55:59 UTC
2270,458,52,shipped,2012-03-11 02:55:59 UTC,2012-03-11 02:55:59 UTC
2271,458,26,shipped,2012-03-15 01:55:59 UTC,2012-03-15 01:55:59 UTC
2272,458,74,shipped,2012-03-09 22:55:59 UTC,2012-03-09 22:55:59 UTC
2273,458,84,shipped,2012-03-16 21:55:59 UTC,2012-03-16 21:55:59 UTC
2274,458,80,shipped,2012-03-19 17:55:59 UTC,2012-03-19 17:55:59 UTC
2275,458,69,shipped,2012-03-14 10:55:59 UTC,2012-03-14 10:55:59 UTC
2276,458,92,shipped,2012-03-22 09:55:59 UTC,2012-03-22 09:55:59 UTC
2277,459,56,shipped,2012-03-07 05:55:59 UTC,2012-03-07 05:55:59 UTC
2278,459,68,shipped,2012-03-16 08:55:59 UTC,2012-03-16 08:55:59 UTC
2279,459,34,shipped,2012-03-16 17:55:59 UTC,2012-03-16 17:55:59 UTC
2280,459,76,shipped,2012-03-11 10:55:59 UTC,2012-03-11 10:55:59 UTC
2281,459,23,shipped,2012-03-23 06:55:59 UTC,2012-03-23 06:55:59 UTC
2282,459,58,shipped,2012-03-21 04:55:59 UTC,2012-03-21 04:55:59 UTC
2283,459,42,shipped,2012-03-26 09:55:59 UTC,2012-03-26 09:55:59 UTC
2284,459,3,shipped,2012-03-15 10:55:59 UTC,2012-03-15 10:55:59 UTC
2285,459,16,shipped,2012-03-26 08:55:59 UTC,2012-03-26 08:55:59 UTC
2286,460,18,shipped,2012-03-11 00:56:00 UTC,2012-03-11 00:56:00 UTC
2287,460,94,shipped,2012-03-20 13:56:00 UTC,2012-03-20 13:56:00 UTC
2288,460,51,shipped,2012-03-25 21:56:00 UTC,2012-03-25 21:56:00 UTC
2289,460,76,shipped,2012-03-10 22:56:00 UTC,2012-03-10 22:56:00 UTC
2290,460,11,shipped,2012-03-17 05:56:00 UTC,2012-03-17 05:56:00 UTC
2291,460,27,shipped,2012-03-24 11:56:00 UTC,2012-03-24 11:56:00 UTC
2292,460,70,shipped,2012-03-21 12:56:00 UTC,2012-03-21 12:56:00 UTC
2293,460,47,shipped,2012-03-13 01:56:00 UTC,2012-03-13 01:56:00 UTC
2294,460,97,shipped,2012-03-07 19:56:00 UTC,2012-03-07 19:56:00 UTC
2295,460,67,shipped,2012-03-13 08:56:00 UTC,2012-03-13 08:56:00 UTC
2296,461,80,shipped,2012-03-18 18:56:00 UTC,2012-03-18 18:56:00 UTC
2297,461,41,shipped,2012-03-16 13:56:00 UTC,2012-03-16 13:56:00 UTC
2298,461,7,shipped,2012-03-11 07:56:00 UTC,2012-03-11 07:56:00 UTC
2299,461,45,shipped,2012-03-17 11:56:00 UTC,2012-03-17 11:56:00 UTC
2300,461,64,shipped,2012-03-13 09:56:00 UTC,2012-03-13 09:56:00 UTC
2301,461,5,shipped,2012-03-21 07:56:00 UTC,2012-03-21 07:56:00 UTC
2302,462,92,shipped,2012-03-13 06:56:00 UTC,2012-03-13 06:56:00 UTC
2303,462,15,shipped,2012-03-12 16:56:01 UTC,2012-03-12 16:56:01 UTC
2304,462,47,shipped,2012-03-25 06:56:01 UTC,2012-03-25 06:56:01 UTC
2305,462,2,shipped,2012-03-17 14:56:01 UTC,2012-03-17 14:56:01 UTC
2306,462,86,shipped,2012-03-15 19:56:01 UTC,2012-03-15 19:56:01 UTC
2307,462,93,shipped,2012-03-20 11:56:01 UTC,2012-03-20 11:56:01 UTC
2308,463,52,shipped,2012-03-12 18:56:01 UTC,2012-03-12 18:56:01 UTC
2309,463,9,shipped,2012-03-19 15:56:01 UTC,2012-03-19 15:56:01 UTC
2310,463,38,shipped,2012-03-07 06:56:01 UTC,2012-03-07 06:56:01 UTC
2311,463,19,shipped,2012-03-10 09:56:01 UTC,2012-03-10 09:56:01 UTC
2312,463,30,shipped,2012-03-10 13:56:01 UTC,2012-03-10 13:56:01 UTC
2313,463,36,shipped,2012-03-12 06:56:01 UTC,2012-03-12 06:56:01 UTC
2314,463,1,shipped,2012-03-17 03:56:01 UTC,2012-03-17 03:56:01 UTC
2315,463,43,shipped,2012-03-06 18:56:01 UTC,2012-03-06 18:56:01 UTC
2316,464,24,shipped,2012-03-18 13:56:01 UTC,2012-03-18 13:56:01 UTC
2317,464,51,shipped,2012-03-25 19:56:01 UTC,2012-03-25 19:56:01 UTC
2318,464,72,shipped,2012-03-16 23:56:01 UTC,2012-03-16 23:56:01 UTC
2319,465,70,shipped,2012-03-27 11:56:01 UTC,2012-03-27 11:56:01 UTC
2320,465,34,shipped,2012-03-17 04:56:01 UTC,2012-03-17 04:56:01 UTC
2321,465,62,shipped,2012-03-20 06:56:01 UTC,2012-03-20 06:56:01 UTC
2322,465,13,shipped,2012-03-08 19:56:01 UTC,2012-03-08 19:56:01 UTC
2323,465,92,shipped,2012-03-11 21:56:01 UTC,2012-03-11 21:56:01 UTC
2324,465,51,shipped,2012-03-26 15:56:01 UTC,2012-03-26 15:56:01 UTC
2325,466,65,shipped,2012-03-07 08:56:01 UTC,2012-03-07 08:56:01 UTC
2326,467,4,shipped,2012-03-06 15:56:02 UTC,2012-03-06 15:56:02 UTC
2327,467,74,shipped,2012-03-24 23:56:02 UTC,2012-03-24 23:56:02 UTC
2328,467,88,shipped,2012-03-12 03:56:02 UTC,2012-03-12 03:56:02 UTC
2329,467,21,shipped,2012-03-08 02:56:02 UTC,2012-03-08 02:56:02 UTC
2330,467,52,shipped,2012-03-26 09:56:02 UTC,2012-03-26 09:56:02 UTC
2331,467,49,shipped,2012-03-08 00:56:02 UTC,2012-03-08 00:56:02 UTC
2332,467,81,shipped,2012-03-17 21:56:02 UTC,2012-03-17 21:56:02 UTC
2333,468,18,shipped,2012-03-13 07:56:02 UTC,2012-03-13 07:56:02 UTC
2334,468,28,shipped,2012-03-09 11:56:02 UTC,2012-03-09 11:56:02 UTC
2335,469,77,shipped,2012-03-10 03:56:02 UTC,2012-03-10 03:56:02 UTC
2336,469,31,shipped,2012-03-17 02:56:02 UTC,2012-03-17 02:56:02 UTC
2337,469,94,shipped,2012-03-18 04:56:02 UTC,2012-03-18 04:56:02 UTC
2338,469,35,shipped,2012-03-15 00:56:02 UTC,2012-03-15 00:56:02 UTC
2339,470,94,shipped,2012-03-07 07:56:02 UTC,2012-03-07 07:56:02 UTC
2340,470,7,shipped,2012-03-23 22:56:02 UTC,2012-03-23 22:56:02 UTC
2341,471,8,shipped,2012-03-16 21:56:02 UTC,2012-03-16 21:56:02 UTC
2342,471,27,shipped,2012-03-23 07:56:02 UTC,2012-03-23 07:56:02 UTC
2343,471,2,shipped,2012-03-07 12:56:02 UTC,2012-03-07 12:56:02 UTC
2344,471,69,shipped,2012-03-09 01:56:02 UTC,2012-03-09 01:56:02 UTC
2345,471,13,shipped,2012-03-08 04:56:02 UTC,2012-03-08 04:56:02 UTC
2346,471,26,shipped,2012-03-17 12:56:02 UTC,2012-03-17 12:56:02 UTC
2347,473,4,shipped,2012-03-22 18:56:03 UTC,2012-03-22 18:56:03 UTC
2348,473,39,shipped,2012-03-15 15:56:03 UTC,2012-03-15 15:56:03 UTC
2349,473,82,shipped,2012-03-26 23:56:03 UTC,2012-03-26 23:56:03 UTC
2350,473,24,shipped,2012-03-12 15:56:03 UTC,2012-03-12 15:56:03 UTC
2351,473,21,shipped,2012-03-14 02:56:03 UTC,2012-03-14 02:56:03 UTC
2352,473,27,shipped,2012-03-11 01:56:03 UTC,2012-03-11 01:56:03 UTC
2353,474,58,shipped,2012-03-11 17:56:03 UTC,2012-03-11 17:56:03 UTC
2354,474,68,shipped,2012-03-09 07:56:03 UTC,2012-03-09 07:56:03 UTC
2355,474,9,shipped,2012-03-13 10:56:03 UTC,2012-03-13 10:56:03 UTC
2356,474,27,shipped,2012-03-23 12:56:03 UTC,2012-03-23 12:56:03 UTC
2357,474,4,shipped,2012-03-23 23:56:03 UTC,2012-03-23 23:56:03 UTC
2358,474,46,shipped,2012-03-17 18:56:03 UTC,2012-03-17 18:56:03 UTC
2359,474,84,shipped,2012-03-14 01:56:03 UTC,2012-03-14 01:56:03 UTC
2360,474,7,shipped,2012-03-16 09:56:03 UTC,2012-03-16 09:56:03 UTC
2361,475,33,shipped,2012-03-24 13:56:03 UTC,2012-03-24 13:56:03 UTC
2362,475,69,shipped,2012-03-14 00:56:03 UTC,2012-03-14 00:56:03 UTC
2363,475,16,shipped,2012-03-24 10:56:03 UTC,2012-03-24 10:56:03 UTC
2364,475,94,shipped,2012-03-16 17:56:03 UTC,2012-03-16 17:56:03 UTC
2365,476,60,shipped,2012-03-26 15:56:03 UTC,2012-03-26 15:56:03 UTC
2366,476,65,shipped,2012-03-06 14:56:03 UTC,2012-03-06 14:56:03 UTC
2367,476,16,shipped,2012-03-15 06:56:03 UTC,2012-03-15 06:56:03 UTC
2368,476,88,shipped,2012-03-23 10:56:03 UTC,2012-03-23 10:56:03 UTC
2369,476,1,shipped,2012-03-15 11:56:03 UTC,2012-03-15 11:56:03 UTC
2370,477,34,shipped,2012-03-14 03:56:04 UTC,2012-03-14 03:56:04 UTC
2371,477,78,shipped,2012-03-08 15:56:04 UTC,2012-03-08 15:56:04 UTC
2372,477,75,shipped,2012-03-26 12:56:04 UTC,2012-03-26 12:56:04 UTC
2373,477,54,shipped,2012-03-06 18:56:04 UTC,2012-03-06 18:56:04 UTC
2374,477,60,shipped,2012-03-19 11:56:04 UTC,2012-03-19 11:56:04 UTC
2375,477,85,shipped,2012-03-21 23:56:04 UTC,2012-03-21 23:56:04 UTC
2376,478,9,shipped,2012-03-16 04:56:04 UTC,2012-03-16 04:56:04 UTC
2377,478,66,shipped,2012-03-18 11:56:04 UTC,2012-03-18 11:56:04 UTC
2378,479,84,shipped,2012-03-09 20:56:04 UTC,2012-03-09 20:56:04 UTC
2379,479,91,shipped,2012-03-06 22:56:04 UTC,2012-03-06 22:56:04 UTC
2380,479,12,shipped,2012-03-20 12:56:04 UTC,2012-03-20 12:56:04 UTC
2381,479,34,shipped,2012-03-16 14:56:04 UTC,2012-03-16 14:56:04 UTC
2382,480,36,shipped,2012-03-14 15:56:04 UTC,2012-03-14 15:56:04 UTC
2383,480,53,shipped,2012-03-25 12:56:04 UTC,2012-03-25 12:56:04 UTC
2384,481,18,shipped,2012-03-25 23:56:04 UTC,2012-03-25 23:56:04 UTC
2385,481,44,shipped,2012-03-14 00:56:04 UTC,2012-03-14 00:56:04 UTC
2386,481,1,shipped,2012-03-12 02:56:04 UTC,2012-03-12 02:56:04 UTC
2387,481,66,shipped,2012-03-11 07:56:04 UTC,2012-03-11 07:56:04 UTC
2388,481,100,shipped,2012-03-14 01:56:05 UTC,2012-03-14 01:56:05 UTC
2389,481,81,shipped,2012-03-07 04:56:05 UTC,2012-03-07 04:56:05 UTC
2390,481,4,shipped,2012-03-14 06:56:05 UTC,2012-03-14 06:56:05 UTC
2391,481,39,shipped,2012-03-17 13:56:05 UTC,2012-03-17 13:56:05 UTC
2392,482,63,shipped,2012-03-06 19:56:05 UTC,2012-03-06 19:56:05 UTC
